Theta[deg],Phi[deg],re(rEPhi)[mV],im(rEPhi)[mV],re(rETheta)[mV],im(rETheta)[mV]
83,138,519.49,-974.453,-1909.96,4103.38
84,138,445.896,-834.727,-1906.58,4086.08
85,138,372.134,-695.175,-1904.39,4071.11
86,138,298.182,-555.796,-1903.39,4058.47
87,138,224.016,-416.59,-1903.6,4048.16
88,138,149.613,-277.557,-1905.02,4040.19
89,138,74.9491,-138.694,-1907.67,4034.56
90,138,6.6432e-13,-4.70382e-13,-1911.55,4031.26
-90,139,6.3746e-13,3.35158e-13,-2609.67,4307.91
-89,139,78.292,-145.085,-2605.51,4311.91
-88,139,156.277,-290.333,-2602.64,4318.06
-87,139,233.972,-435.729,-2601.04,4326.39
-86,139,311.393,-581.263,-2600.72,4336.88
-85,139,388.558,-726.919,-2601.65,4349.55
-84,139,465.481,-872.686,-2603.82,4364.37
-83,139,542.18,-1018.55,-2607.22,4381.37
-82,139,618.67,-1164.49,-2611.83,4400.52
-81,139,694.966,-1310.51,-2617.64,4421.82
-80,139,771.082,-1456.58,-2624.63,4445.28
-79,139,847.033,-1602.68,-2632.77,4470.87
-78,139,922.83,-1748.81,-2642.05,4498.59
-77,139,998.487,-1894.94,-2652.44,4528.43
-76,139,1074.01,-2041.06,-2663.91,4560.37
-75,139,1149.42,-2187.15,-2676.46,4594.4
-74,139,1224.71,-2333.2,-2690.03,4630.51
-73,139,1299.9,-2479.17,-2704.62,4668.67
-72,139,1374.99,-2625.06,-2720.2,4708.86
-71,139,1449.99,-2770.84,-2736.72,4751.06
-70,139,1524.89,-2916.49,-2754.17,4795.25
-69,139,1599.71,-3061.97,-2772.51,4841.4
-68,139,1674.43,-3207.28,-2791.72,4889.48
-67,139,1749.06,-3352.38,-2811.76,4939.45
-66,139,1823.59,-3497.24,-2832.59,4991.29
-65,139,1898.02,-3641.83,-2854.19,5044.96
-64,139,1972.34,-3786.13,-2876.53,5100.4
-63,139,2046.54,-3930.1,-2899.56,5157.6
-62,139,2120.61,-4073.71,-2923.25,5216.49
-61,139,2194.54,-4216.91,-2947.58,5277.02
-60,139,2268.3,-4359.68,-2972.49,5339.16
-59,139,2341.89,-4501.97,-2997.97,5402.84
-58,139,2415.28,-4643.74,-3023.97,5468.01
-57,139,2488.46,-4784.95,-3050.45,5534.6
-56,139,2561.4,-4925.56,-3077.38,5602.56
-55,139,2634.07,-5065.51,-3104.72,5671.81
-54,139,2706.46,-5204.76,-3132.44,5742.29
-53,139,2778.53,-5343.26,-3160.49,5813.92
-52,139,2850.24,-5480.95,-3188.85,5886.63
-51,139,2921.58,-5617.78,-3217.46,5960.35
-50,139,2992.51,-5753.69,-3246.29,6034.98
-49,139,3063,-5888.63,-3275.3,6110.44
-48,139,3133,-6022.53,-3304.46,6186.65
-47,139,3202.48,-6155.34,-3333.72,6263.52
-46,139,3271.4,-6286.98,-3363.04,6340.96
-45,139,3339.73,-6417.4,-3392.38,6418.86
-44,139,3407.42,-6546.52,-3421.7,6497.14
-43,139,3474.42,-6674.28,-3450.95,6575.69
-42,139,3540.71,-6800.6,-3480.11,6654.41
-41,139,3606.24,-6925.43,-3509.12,6733.19
-40,139,3670.95,-7048.67,-3537.94,6811.94
-39,139,3734.82,-7170.26,-3566.52,6890.54
-38,139,3797.79,-7290.13,-3594.84,6968.89
-37,139,3859.81,-7408.19,-3622.83,7046.87
-36,139,3920.86,-7524.37,-3650.46,7124.38
-35,139,3980.87,-7638.6,-3677.69,7201.31
-34,139,4039.8,-7750.78,-3704.47,7277.53
-33,139,4097.61,-7860.85,-3730.75,7352.94
-32,139,4154.26,-7968.73,-3756.49,7427.43
-31,139,4209.7,-8074.33,-3781.66,7500.88
-30,139,4263.88,-8177.58,-3806.2,7573.19
-29,139,4316.76,-8278.39,-3830.06,7644.23
-28,139,4368.31,-8376.7,-3853.22,7713.9
-27,139,4418.47,-8472.41,-3875.63,7782.1
-26,139,4467.21,-8565.45,-3897.23,7848.7
-25,139,4514.49,-8655.74,-3918,7913.61
-24,139,4560.26,-8743.2,-3937.89,7976.72
-23,139,4604.49,-8827.77,-3956.86,8037.93
-22,139,4647.15,-8909.37,-3974.88,8097.14
-21,139,4688.18,-8987.91,-3991.89,8154.25
-20,139,4727.57,-9063.34,-4007.88,8209.16
-19,139,4765.27,-9135.58,-4022.8,8261.79
-18,139,4801.25,-9204.56,-4036.62,8312.04
-17,139,4835.49,-9270.22,-4049.3,8359.84
-16,139,4867.94,-9332.49,-4060.82,8405.09
-15,139,4898.59,-9391.32,-4071.15,8447.73
-14,139,4927.4,-9446.64,-4080.25,8487.68
-13,139,4954.34,-9498.4,-4088.11,8524.86
-12,139,4979.4,-9546.55,-4094.7,8559.23
-11,139,5002.56,-9591.03,-4100,8590.71
-10,139,5023.78,-9631.81,-4103.98,8619.25
-9,139,5043.05,-9668.83,-4106.64,8644.8
-8,139,5060.35,-9702.05,-4107.96,8667.31
-7,139,5075.67,-9731.45,-4107.93,8686.75
-6,139,5088.98,-9756.98,-4106.53,8703.08
-5,139,5100.28,-9778.62,-4103.76,8716.26
-4,139,5109.55,-9796.35,-4099.62,8726.28
-3,139,5116.79,-9810.13,-4094.1,8733.12
-2,139,5121.98,-9819.96,-4087.21,8736.75
-1,139,5125.11,-9825.82,-4078.94,8737.18
0,139,5126.19,-9827.7,-4069.3,8734.4
1,139,5125.21,-9825.6,-4058.3,8728.41
2,139,5122.17,-9819.52,-4045.96,8719.21
3,139,5117.07,-9809.45,-4032.28,8706.83
4,139,5109.9,-9795.41,-4017.28,8691.28
5,139,5100.68,-9777.4,-4000.98,8672.58
6,139,5089.41,-9755.45,-3983.4,8650.76
7,139,5076.1,-9729.57,-3964.56,8625.86
8,139,5060.76,-9699.79,-3944.49,8597.91
9,139,5043.39,-9666.14,-3923.22,8566.97
10,139,5024.02,-9628.64,-3900.77,8533.07
11,139,5002.65,-9587.33,-3877.18,8496.27
12,139,4979.31,-9542.25,-3852.49,8456.63
13,139,4954.01,-9493.44,-3826.72,8414.21
14,139,4926.77,-9440.95,-3799.92,8369.08
15,139,4897.62,-9384.83,-3772.12,8321.31
16,139,4866.58,-9325.14,-3743.37,8270.97
17,139,4833.68,-9261.92,-3713.71,8218.14
18,139,4798.95,-9195.23,-3683.18,8162.91
19,139,4762.4,-9125.15,-3651.82,8105.36
20,139,4724.09,-9051.73,-3619.69,8045.57
21,139,4684.04,-8975.04,-3586.82,7983.65
22,139,4642.28,-8895.15,-3553.27,7919.67
23,139,4598.85,-8812.13,-3519.09,7853.75
24,139,4553.8,-8726.06,-3484.32,7785.98
25,139,4507.15,-8637,-3449,7716.45
26,139,4458.95,-8545.05,-3413.21,7645.28
27,139,4409.24,-8450.28,-3376.97,7572.57
28,139,4358.07,-8352.76,-3340.34,7498.43
29,139,4305.47,-8252.58,-3303.37,7422.96
30,139,4251.5,-8149.83,-3266.11,7346.27
31,139,4196.2,-8044.58,-3228.61,7268.46
32,139,4139.62,-7936.93,-3190.91,7189.66
33,139,4081.8,-7826.95,-3153.07,7109.97
34,139,4022.79,-7714.73,-3115.13,7029.5
35,139,3962.65,-7600.36,-3077.14,6948.36
36,139,3901.42,-7483.92,-3039.14,6866.65
37,139,3839.14,-7365.51,-3001.18,6784.5
38,139,3775.88,-7245.19,-2963.31,6702
39,139,3711.68,-7123.07,-2925.56,6619.27
40,139,3646.59,-6999.22,-2887.98,6536.4
41,139,3580.65,-6873.73,-2850.61,6453.51
42,139,3513.92,-6746.69,-2813.49,6370.71
43,139,3446.45,-6618.16,-2776.66,6288.08
44,139,3378.28,-6488.24,-2740.15,6205.73
45,139,3309.45,-6357.01,-2704.01,6123.77
46,139,3240.03,-6224.54,-2668.27,6042.28
47,139,3170.05,-6090.91,-2632.95,5961.36
48,139,3099.55,-5956.2,-2598.11,5881.1
49,139,3028.58,-5820.48,-2563.76,5801.6
50,139,2957.18,-5683.82,-2529.93,5722.94
51,139,2885.39,-5546.3,-2496.67,5645.19
52,139,2813.25,-5407.97,-2463.99,5568.46
53,139,2740.8,-5268.92,-2431.92,5492.81
54,139,2668.07,-5129.19,-2400.49,5418.32
55,139,2595.09,-4988.86,-2369.73,5345.07
56,139,2521.91,-4847.98,-2339.65,5273.12
57,139,2448.54,-4706.62,-2310.29,5202.55
58,139,2375.02,-4564.81,-2281.67,5133.43
59,139,2301.37,-4422.63,-2253.8,5065.8
60,139,2227.62,-4280.11,-2226.72,4999.74
61,139,2153.79,-4137.3,-2200.43,4935.31
62,139,2079.9,-3994.26,-2174.97,4872.55
63,139,2005.97,-3851.02,-2150.34,4811.52
64,139,1932,-3707.61,-2126.57,4752.26
65,139,1858.03,-3564.09,-2103.68,4694.83
66,139,1784.04,-3420.48,-2081.69,4639.27
67,139,1710.07,-3276.82,-2060.61,4585.62
68,139,1636.11,-3133.13,-2040.45,4533.92
69,139,1562.16,-2989.45,-2021.25,4484.2
70,139,1488.23,-2845.79,-2003,4436.5
71,139,1414.32,-2702.19,-1985.73,4390.86
72,139,1340.43,-2558.66,-1969.46,4347.29
73,139,1266.54,-2415.22,-1954.19,4305.84
74,139,1192.67,-2271.89,-1939.95,4266.52
75,139,1118.79,-2128.67,-1926.75,4229.35
76,139,1044.9,-1985.6,-1914.59,4194.37
77,139,970.989,-1842.66,-1903.5,4161.58
78,139,897.039,-1699.88,-1893.49,4131.01
79,139,823.036,-1557.27,-1884.57,4102.68
80,139,748.965,-1414.82,-1876.75,4076.58
81,139,674.807,-1272.54,-1870.05,4052.75
82,139,600.543,-1130.43,-1864.47,4031.18
83,139,526.153,-988.506,-1860.03,4011.89
84,139,451.615,-846.759,-1856.74,3994.89
85,139,376.908,-705.191,-1854.61,3980.18
86,139,302.007,-563.801,-1853.65,3967.76
87,139,226.89,-422.589,-1853.86,3957.64
88,139,151.533,-281.552,-1855.26,3949.81
89,139,75.911,-140.69,-1857.85,3944.29
90,139,2.71359e-13,-2.62321e-13,-1861.64,3941.07
-90,140,3.40192e-13,-5.10288e-13,-2561.44,4219.45
-89,140,79.3778,-147.113,-2557.36,4223.37
-88,140,158.444,-294.391,-2554.54,4229.41
-87,140,237.216,-441.82,-2552.95,4237.57
-86,140,315.71,-589.39,-2552.61,4247.87
-85,140,393.943,-737.086,-2553.48,4260.28
-84,140,471.93,-884.895,-2555.57,4274.83
-83,140,549.689,-1032.8,-2558.85,4291.49
-82,140,627.235,-1180.8,-2563.32,4310.27
-81,140,704.583,-1328.87,-2568.94,4331.16
-80,140,781.748,-1476.99,-2575.72,4354.16
-79,140,858.743,-1625.16,-2583.62,4379.26
-78,140,935.582,-1773.35,-2592.63,4406.44
-77,140,1012.28,-1921.56,-2602.72,4435.7
-76,140,1088.84,-2069.75,-2613.87,4467.02
-75,140,1165.27,-2217.93,-2626.06,4500.4
-74,140,1241.59,-2366.05,-2639.26,4535.8
-73,140,1317.81,-2514.12,-2653.44,4573.22
-72,140,1393.92,-2662.1,-2668.59,4612.63
-71,140,1469.93,-2809.98,-2684.66,4654.02
-70,140,1545.85,-2957.72,-2701.64,4697.35
-69,140,1621.68,-3105.32,-2719.49,4742.61
-68,140,1697.41,-3252.73,-2738.18,4789.76
-67,140,1773.05,-3399.94,-2757.69,4838.77
-66,140,1848.59,-3546.92,-2777.97,4889.6
-65,140,1924.02,-3693.64,-2799.01,4942.23
-64,140,1999.34,-3840.06,-2820.76,4996.61
-63,140,2074.54,-3986.15,-2843.19,5052.7
-62,140,2149.6,-4131.88,-2866.27,5110.45
-61,140,2224.52,-4277.22,-2889.97,5169.83
-60,140,2299.28,-4422.11,-2914.25,5230.77
-59,140,2373.85,-4566.54,-2939.07,5293.23
-58,140,2448.23,-4710.44,-2964.41,5357.14
-57,140,2522.39,-4853.78,-2990.22,5422.46
-56,140,2596.31,-4996.52,-3016.47,5489.12
-55,140,2669.96,-5138.6,-3043.12,5557.05
-54,140,2743.32,-5279.97,-3070.15,5626.18
-53,140,2816.36,-5420.59,-3097.5,5696.45
-52,140,2889.05,-5560.4,-3125.14,5767.78
-51,140,2961.35,-5699.35,-3153.04,5840.09
-50,140,3033.23,-5837.37,-3181.16,5913.31
-49,140,3104.67,-5974.41,-3209.45,5987.34
-48,140,3175.62,-6110.4,-3237.88,6062.11
-47,140,3246.04,-6245.29,-3266.42,6137.53
-46,140,3315.9,-6379,-3295.01,6213.51
-45,140,3385.16,-6511.48,-3323.62,6289.94
-44,140,3453.77,-6642.65,-3352.22,6366.75
-43,140,3521.69,-6772.44,-3380.75,6443.82
-42,140,3588.89,-6900.79,-3409.18,6521.07
-41,140,3655.31,-7027.61,-3437.47,6598.38
-40,140,3720.92,-7152.84,-3465.57,6675.65
-39,140,3785.66,-7276.4,-3493.44,6752.79
-38,140,3849.5,-7398.21,-3521.05,6829.67
-37,140,3912.38,-7518.19,-3548.34,6906.2
-36,140,3974.27,-7636.27,-3575.27,6982.27
-35,140,4035.11,-7752.36,-3601.81,7057.76
-34,140,4094.87,-7866.39,-3627.9,7132.57
-33,140,4153.48,-7978.28,-3653.51,7206.58
-32,140,4210.92,-8087.94,-3678.59,7279.68
-31,140,4267.13,-8195.3,-3703.09,7351.77
-30,140,4322.07,-8300.26,-3726.99,7422.74
-29,140,4375.7,-8402.76,-3750.22,7492.46
-28,140,4427.97,-8502.71,-3772.76,7560.84
-27,140,4478.84,-8600.03,-3794.55,7627.77
-26,140,4528.26,-8694.63,-3815.56,7693.14
-25,140,4576.21,-8786.45,-3835.75,7756.85
-24,140,4622.63,-8875.4,-3855.08,7818.79
-23,140,4667.48,-8961.4,-3873.5,7878.86
-22,140,4710.74,-9044.38,-3890.98,7936.96
-21,140,4752.35,-9124.27,-3907.48,7993
-20,140,4792.3,-9200.98,-3922.97,8046.89
-19,140,4830.53,-9274.46,-3937.42,8098.53
-18,140,4867.02,-9344.63,-3950.78,8147.84
-17,140,4901.74,-9411.41,-3963.02,8194.74
-16,140,4934.65,-9474.76,-3974.13,8239.13
-15,140,4965.73,-9534.61,-3984.06,8280.96
-14,140,4994.95,-9590.89,-3992.79,8320.14
-13,140,5022.28,-9643.55,-4000.3,8356.61
-12,140,5047.69,-9692.53,-4006.56,8390.3
-11,140,5071.17,-9737.79,-4011.56,8421.16
-10,140,5092.68,-9779.27,-4015.27,8449.13
-9,140,5112.22,-9816.94,-4017.67,8474.17
-8,140,5129.76,-9850.75,-4018.76,8496.22
-7,140,5145.28,-9880.66,-4018.53,8515.25
-6,140,5158.78,-9906.65,-4016.95,8531.22
-5,140,5170.23,-9928.67,-4014.03,8544.1
-4,140,5179.62,-9946.71,-4009.77,8553.87
-3,140,5186.94,-9960.74,-4004.15,8560.51
-2,140,5192.19,-9970.75,-3997.18,8564.01
-1,140,5195.36,-9976.72,-3988.87,8564.36
0,140,5196.43,-9978.64,-3979.22,8561.55
1,140,5195.42,-9976.51,-3968.23,8555.59
2,140,5192.31,-9970.33,-3955.92,8546.48
3,140,5187.11,-9960.1,-3942.3,8534.24
4,140,5179.82,-9945.82,-3927.39,8518.88
5,140,5170.44,-9927.51,-3911.21,8500.44
6,140,5158.98,-9905.19,-3893.77,8478.93
7,140,5145.44,-9878.87,-3875.1,8454.39
8,140,5129.85,-9848.59,-3855.23,8426.86
9,140,5112.2,-9814.36,-3834.18,8396.38
10,140,5092.51,-9776.22,-3811.98,8363
11,140,5070.8,-9734.2,-3788.66,8326.77
12,140,5047.08,-9688.36,-3764.26,8287.76
13,140,5021.38,-9638.72,-3738.81,8246.01
14,140,4993.71,-9585.34,-3712.35,8201.61
15,140,4964.1,-9528.26,-3684.92,8154.6
16,140,4932.57,-9467.55,-3656.55,8105.08
17,140,4899.15,-9403.26,-3627.3,8053.12
18,140,4863.87,-9335.45,-3597.2,7998.79
19,140,4826.75,-9264.17,-3566.29,7942.19
20,140,4787.84,-9189.51,-3534.62,7883.39
21,140,4747.17,-9111.53,-3502.25,7822.5
22,140,4704.76,-9030.29,-3469.2,7759.59
23,140,4660.66,-8945.87,-3435.54,7694.77
24,140,4614.9,-8858.35,-3401.31,7628.14
25,140,4567.54,-8767.8,-3366.55,7559.79
26,140,4518.6,-8674.31,-3331.32,7489.83
27,140,4468.13,-8577.95,-3295.67,7418.35
28,140,4416.17,-8478.81,-3259.63,7345.47
29,140,4362.77,-8376.96,-3223.28,7271.28
30,140,4307.98,-8272.5,-3186.64,7195.9
31,140,4251.84,-8165.51,-3149.77,7119.44
32,140,4194.41,-8056.08,-3112.72,7041.99
33,140,4135.72,-7944.28,-3075.53,6963.67
34,140,4075.83,-7830.22,-3038.25,6884.58
35,140,4014.79,-7713.97,-3000.92,6804.84
36,140,3952.65,-7595.63,-2963.6,6724.55
37,140,3889.45,-7475.28,-2926.33,6643.82
38,140,3825.26,-7353.01,-2889.14,6562.75
39,140,3760.12,-7228.9,-2852.08,6481.46
40,140,3694.07,-7103.05,-2815.2,6400.03
41,140,3627.18,-6975.53,-2778.53,6318.59
42,140,3559.48,-6846.44,-2742.11,6237.22
43,140,3491.04,-6715.85,-2705.98,6156.04
44,140,3421.89,-6583.85,-2670.18,6075.13
45,140,3352.09,-6450.52,-2634.74,5994.59
46,140,3281.69,-6315.95,-2599.69,5914.53
47,140,3210.72,-6180.2,-2565.08,5835.02
48,140,3139.23,-6043.36,-2530.93,5756.17
49,140,3067.27,-5905.5,-2497.27,5678.06
50,140,2994.89,-5766.69,-2464.13,5600.77
51,140,2922.11,-5627.02,-2431.55,5524.38
52,140,2848.98,-5486.54,-2399.55,5448.99
53,140,2775.54,-5345.32,-2368.15,5374.66
54,140,2701.83,-5203.43,-2337.39,5301.48
55,140,2627.87,-5060.94,-2307.28,5229.5
56,140,2553.71,-4917.89,-2277.85,5158.81
57,140,2479.36,-4774.36,-2249.13,5089.48
58,140,2404.87,-4630.4,-2221.14,5021.55
59,140,2330.25,-4486.05,-2193.89,4955.11
60,140,2255.53,-4341.37,-2167.4,4890.2
61,140,2180.74,-4196.42,-2141.71,4826.89
62,140,2105.89,-4051.23,-2116.82,4765.22
63,140,2030.99,-3905.84,-2092.76,4705.24
64,140,1956.08,-3760.31,-2069.54,4647.02
65,140,1881.15,-3614.65,-2047.18,4590.59
66,140,1806.23,-3468.92,-2025.7,4535.99
67,140,1731.31,-3323.15,-2005.12,4483.27
68,140,1656.41,-3177.36,-1985.44,4432.46
69,140,1581.53,-3031.58,-1966.7,4383.6
70,140,1506.67,-2885.84,-1948.89,4336.73
71,140,1431.83,-2740.15,-1932.05,4291.87
72,140,1357.01,-2594.55,-1916.17,4249.06
73,140,1282.21,-2449.05,-1901.28,4208.32
74,140,1207.41,-2303.67,-1887.39,4169.68
75,140,1132.61,-2158.41,-1874.52,4133.16
76,140,1057.81,-2013.3,-1862.67,4098.78
77,140,982.977,-1868.34,-1851.86,4066.56
78,140,908.111,-1723.55,-1842.11,4036.52
79,140,833.193,-1578.92,-1833.42,4008.68
80,140,758.206,-1434.47,-1825.8,3983.04
81,140,683.132,-1290.2,-1819.27,3959.62
82,140,607.951,-1146.11,-1813.85,3938.43
83,140,532.643,-1002.21,-1809.53,3919.48
84,140,457.186,-858.491,-1806.33,3902.78
85,140,381.557,-714.957,-1804.26,3888.33
86,140,305.733,-571.606,-1803.33,3876.14
87,140,229.69,-428.437,-1803.55,3866.21
88,140,153.403,-285.448,-1804.92,3858.54
89,140,76.848,-142.637,-1807.45,3853.13
90,140,7.13638e-14,-1.06457e-12,-1811.16,3849.98
-90,141,6.1428e-13,5.21904e-13,-2512.68,4130.16
-89,141,80.4356,-149.088,-2508.68,4134.01
-88,141,160.556,-298.344,-2505.91,4139.93
-87,141,240.377,-447.755,-2504.34,4147.93
-86,141,319.916,-597.308,-2503.97,4158.02
-85,141,399.189,-746.991,-2504.79,4170.19
-84,141,478.214,-896.791,-2506.79,4184.44
-83,141,557.006,-1046.7,-2509.96,4200.77
-82,141,635.581,-1196.69,-2514.27,4219.17
-81,141,713.954,-1346.76,-2519.71,4239.64
-80,141,792.14,-1496.89,-2526.27,4262.17
-79,141,870.153,-1647.07,-2533.93,4286.76
-78,141,948.006,-1797.28,-2542.66,4313.4
-77,141,1025.71,-1947.5,-2552.45,4342.06
-76,141,1103.28,-2097.72,-2563.27,4372.75
-75,141,1180.72,-2247.92,-2575.1,4405.45
-74,141,1258.04,-2398.08,-2587.92,4440.14
-73,141,1335.25,-2548.19,-2601.69,4476.81
-72,141,1412.36,-2698.21,-2616.41,4515.42
-71,141,1489.37,-2848.13,-2632.03,4555.97
-70,141,1566.28,-2997.93,-2648.52,4598.43
-69,141,1643.09,-3147.58,-2665.88,4642.77
-68,141,1719.81,-3297.06,-2684.05,4688.97
-67,141,1796.43,-3446.34,-2703.01,4736.99
-66,141,1872.95,-3595.38,-2722.74,4786.81
-65,141,1949.36,-3744.17,-2743.2,4838.37
-64,141,2025.66,-3892.67,-2764.36,4891.66
-63,141,2101.83,-4040.84,-2786.18,4946.62
-62,141,2177.86,-4188.65,-2808.64,5003.22
-61,141,2253.75,-4336.07,-2831.7,5061.41
-60,141,2329.48,-4483.05,-2855.33,5121.13
-59,141,2405.02,-4629.56,-2879.5,5182.34
-58,141,2480.36,-4775.55,-2904.16,5244.98
-57,141,2555.48,-4920.98,-2929.29,5309
-56,141,2630.35,-5065.81,-2954.85,5374.32
-55,141,2704.96,-5209.97,-2980.81,5440.9
-54,141,2779.27,-5353.43,-3007.12,5508.67
-53,141,2853.26,-5496.13,-3033.76,5577.54
-52,141,2926.89,-5638.01,-3060.69,5647.46
-51,141,3000.13,-5779.03,-3087.86,5718.34
-50,141,3072.96,-5919.12,-3115.25,5790.11
-49,141,3145.32,-6058.22,-3142.81,5862.69
-48,141,3217.2,-6196.26,-3170.51,5935.99
-47,141,3288.55,-6333.19,-3198.3,6009.93
-46,141,3359.32,-6468.94,-3226.16,6084.41
-45,141,3429.49,-6603.44,-3254.03,6159.35
-44,141,3499,-6736.63,-3281.89,6234.66
-43,141,3567.83,-6868.42,-3309.68,6310.22
-42,141,3635.91,-6998.74,-3337.38,6385.96
-41,141,3703.21,-7127.53,-3364.93,6461.77
-40,141,3769.69,-7254.71,-3392.3,6537.54
-39,141,3835.3,-7380.2,-3419.45,6613.18
-38,141,3899.98,-7503.92,-3446.33,6688.57
-37,141,3963.71,-7625.79,-3472.9,6763.62
-36,141,4026.42,-7745.73,-3499.13,6838.21
-35,141,4088.08,-7863.67,-3524.96,6912.24
-34,141,4148.64,-7979.51,-3550.35,6985.6
-33,141,4208.04,-8093.18,-3575.27,7058.18
-32,141,4266.26,-8204.6,-3599.67,7129.88
-31,141,4323.23,-8313.68,-3623.51,7200.58
-30,141,4378.91,-8420.34,-3646.75,7270.17
-29,141,4433.27,-8524.49,-3669.34,7338.55
-28,141,4486.25,-8626.06,-3691.24,7405.61
-27,141,4537.81,-8724.96,-3712.42,7471.25
-26,141,4587.91,-8821.1,-3732.82,7535.36
-25,141,4636.5,-8914.42,-3752.42,7597.83
-24,141,4683.56,-9004.83,-3771.17,7658.57
-23,141,4729.02,-9092.24,-3789.03,7717.48
-22,141,4772.87,-9176.59,-3805.97,7774.46
-21,141,4815.06,-9257.8,-3821.95,7829.41
-20,141,4855.55,-9335.78,-3836.94,7882.25
-19,141,4894.31,-9410.48,-3850.89,7932.88
-18,141,4931.3,-9481.81,-3863.79,7981.23
-17,141,4966.49,-9549.71,-3875.59,8027.2
-16,141,4999.85,-9614.12,-3886.27,8070.72
-15,141,5031.36,-9674.97,-3895.8,8111.71
-14,141,5060.97,-9732.19,-3904.15,8150.11
-13,141,5088.67,-9785.73,-3911.31,8185.85
-12,141,5114.43,-9835.54,-3917.24,8218.86
-11,141,5138.23,-9881.57,-3921.93,8249.09
-10,141,5160.03,-9923.75,-3925.35,8276.48
-9,141,5179.83,-9962.06,-3927.5,8300.98
-8,141,5197.61,-9996.44,-3928.36,8322.56
-7,141,5213.34,-10026.9,-3927.92,8341.17
-6,141,5227,-10053.3,-3926.17,8356.77
-5,141,5238.6,-10075.7,-3923.09,8369.35
-4,141,5248.11,-10094,-3918.7,8378.87
-3,141,5255.52,-10108.3,-3912.99,8385.31
-2,141,5260.82,-10118.5,-3905.95,8388.67
-1,141,5264.01,-10124.6,-3897.59,8388.93
0,141,5265.09,-10126.5,-3887.92,8386.09
1,141,5264.04,-10124.4,-3876.94,8380.16
2,141,5260.86,-10118.1,-3864.67,8371.14
3,141,5255.57,-10107.7,-3851.12,8359.05
4,141,5248.15,-10093.2,-3836.3,8343.89
5,141,5238.61,-10074.6,-3820.24,8325.7
6,141,5226.96,-10051.9,-3802.95,8304.51
7,141,5213.21,-10025.2,-3784.45,8280.33
8,141,5197.37,-9994.37,-3764.78,8253.23
9,141,5179.44,-9959.58,-3743.95,8223.23
10,141,5159.44,-9920.81,-3722,8190.38
11,141,5137.39,-9878.11,-3698.96,8154.74
12,141,5113.31,-9831.5,-3674.86,8116.36
13,141,5087.21,-9781.05,-3649.74,8075.31
14,141,5059.11,-9726.79,-3623.63,8031.64
15,141,5029.05,-9668.77,-3596.56,7985.42
16,141,4997.04,-9607.06,-3568.59,7936.74
17,141,4963.11,-9541.71,-3539.75,7885.65
18,141,4927.29,-9472.79,-3510.09,7832.25
19,141,4889.62,-9400.35,-3479.64,7776.62
20,141,4850.12,-9324.46,-3448.45,7718.84
21,141,4808.82,-9245.2,-3416.57,7658.99
22,141,4765.78,-9162.64,-3384.04,7597.18
23,141,4721.02,-9076.84,-3350.91,7533.49
24,141,4674.58,-8987.9,-3317.22,7468.02
25,141,4626.5,-8895.88,-3283.03,7400.87
26,141,4576.84,-8800.88,-3248.38,7332.14
27,141,4525.62,-8702.96,-3213.32,7261.92
28,141,4472.89,-8602.22,-3177.9,7190.33
29,141,4418.71,-8498.73,-3142.16,7117.46
30,141,4363.11,-8392.59,-3106.16,7043.42
31,141,4306.15,-8283.89,-3069.93,6968.32
32,141,4247.88,-8172.7,-3033.53,6892.25
33,141,4188.34,-8059.12,-2997.01,6815.33
34,141,4127.58,-7943.25,-2960.4,6737.66
35,141,4065.66,-7825.15,-2923.76,6659.35
36,141,4002.62,-7704.94,-2887.12,6580.51
37,141,3938.53,-7582.69,-2850.54,6501.23
38,141,3873.42,-7458.49,-2814.05,6421.63
39,141,3807.35,-7332.43,-2777.7,6341.8
40,141,3740.38,-7204.61,-2741.52,6261.85
41,141,3672.55,-7075.1,-2705.56,6181.88
42,141,3603.91,-6944,-2669.85,6101.99
43,141,3534.51,-6811.39,-2634.44,6022.27
44,141,3464.41,-6677.35,-2599.35,5942.83
45,141,3393.65,-6541.96,-2564.62,5863.76
46,141,3322.28,-6405.32,-2530.29,5785.15
47,141,3250.35,-6267.49,-2496.38,5707.09
48,141,3177.9,-6128.56,-2462.94,5629.67
49,141,3104.98,-5988.6,-2429.99,5552.97
50,141,3031.62,-5847.69,-2397.55,5477.09
51,141,2957.88,-5705.91,-2365.66,5402.09
52,141,2883.79,-5563.31,-2334.35,5328.07
53,141,2809.38,-5419.98,-2303.63,5255.09
54,141,2734.71,-5275.97,-2273.54,5183.24
55,141,2659.79,-5131.35,-2244.1,5112.57
56,141,2584.67,-4986.18,-2215.33,5043.16
57,141,2509.37,-4840.53,-2187.26,4975.08
58,141,2433.93,-4694.45,-2159.9,4908.39
59,141,2358.36,-4547.98,-2133.27,4843.15
60,141,2282.7,-4401.2,-2107.4,4779.42
61,141,2206.97,-4254.13,-2082.31,4717.25
62,141,2131.18,-4106.84,-2058.01,4656.69
63,141,2055.36,-3959.36,-2034.51,4597.81
64,141,1979.51,-3811.73,-2011.85,4540.63
65,141,1903.67,-3664,-1990.03,4485.21
66,141,1827.82,-3516.19,-1969.08,4431.6
67,141,1751.99,-3368.35,-1949,4379.83
68,141,1676.17,-3220.5,-1929.81,4329.93
69,141,1600.38,-3072.67,-1911.53,4281.96
