Theta[deg],Phi[deg],re(rEPhi)[mV],im(rEPhi)[mV],re(rETheta)[mV],im(rETheta)[mV]
46,56,3221.1,-6917.63,-2520.44,4910.41
47,56,3151.52,-6771.87,-2485.88,4841.69
48,56,3081.53,-6624.84,-2451.63,4773.33
49,56,3011.14,-6476.6,-2417.73,4705.41
50,56,2940.41,-6327.24,-2384.2,4637.99
51,56,2869.36,-6176.81,-2351.09,4571.16
52,56,2798.02,-6025.4,-2318.42,4504.99
53,56,2726.44,-5873.06,-2286.22,4439.55
54,56,2654.62,-5719.86,-2254.54,4374.92
55,56,2582.6,-5565.87,-2223.39,4311.16
56,56,2510.41,-5411.13,-2192.81,4248.35
57,56,2438.06,-5255.72,-2162.83,4186.55
58,56,2365.58,-5099.67,-2133.48,4125.83
59,56,2292.99,-4943.06,-2104.78,4066.25
60,56,2220.29,-4785.92,-2076.77,4007.88
61,56,2147.51,-4628.32,-2049.48,3950.77
62,56,2074.66,-4470.29,-2022.93,3894.99
63,56,2001.74,-4311.87,-1997.15,3840.6
64,56,1928.77,-4153.12,-1972.16,3787.64
65,56,1855.75,-3994.07,-1948,3736.18
66,56,1782.69,-3834.76,-1924.68,3686.26
67,56,1709.58,-3675.23,-1902.23,3637.94
68,56,1636.43,-3515.51,-1880.67,3591.25
69,56,1563.24,-3355.63,-1860.04,3546.26
70,56,1490.01,-3195.62,-1840.34,3502.99
71,56,1416.73,-3035.51,-1821.61,3461.5
72,56,1343.39,-2875.33,-1803.86,3421.81
73,56,1269.99,-2715.1,-1787.11,3383.98
74,56,1196.52,-2554.84,-1771.39,3348.03
75,56,1122.97,-2394.58,-1756.72,3313.99
76,56,1049.32,-2234.33,-1743.1,3281.89
77,56,975.575,-2074.11,-1730.57,3251.77
78,56,901.708,-1913.94,-1719.13,3223.65
79,56,827.707,-1753.84,-1708.8,3197.55
80,56,753.558,-1593.81,-1699.61,3173.49
81,56,679.244,-1433.87,-1691.56,3151.5
82,56,604.748,-1274.02,-1684.66,3131.58
83,56,530.052,-1114.29,-1678.94,3113.76
84,56,455.138,-954.684,-1674.4,3098.05
85,56,379.987,-795.203,-1671.05,3084.45
86,56,304.58,-635.86,-1668.91,3072.98
87,56,228.897,-476.66,-1667.99,3063.64
88,56,152.919,-317.613,-1668.29,3056.44
89,56,76.6267,-158.724,-1669.82,3051.37
90,56,8.3054e-13,-2.70259e-13,-1672.6,3048.44
-90,57,3.72445e-13,1.24133e-12,-2203.52,3493.94
-89,57,81.6915,-157.974,-2200.27,3497.27
-88,57,163.049,-316.129,-2198.33,3502.33
-87,57,244.089,-474.466,-2197.67,3509.13
-86,57,324.83,-632.984,-2198.3,3517.68
-85,57,405.289,-791.681,-2200.21,3527.96
-84,57,485.483,-950.555,-2203.38,3539.98
-83,57,565.43,-1109.6,-2207.79,3553.73
-82,57,645.145,-1268.82,-2213.45,3569.21
-81,57,724.644,-1428.21,-2220.32,3586.42
-80,57,803.942,-1587.76,-2228.4,3605.33
-79,57,883.053,-1747.46,-2237.66,3625.95
-78,57,961.991,-1907.31,-2248.09,3648.26
-77,57,1040.77,-2067.3,-2259.67,3672.25
-76,57,1119.39,-2227.41,-2272.36,3697.91
-75,57,1197.88,-2387.64,-2286.16,3725.22
-74,57,1276.23,-2547.96,-2301.03,3754.16
-73,57,1354.46,-2708.37,-2316.95,3784.72
-72,57,1432.56,-2868.84,-2333.89,3816.87
-71,57,1510.55,-3029.35,-2351.83,3850.59
-70,57,1588.43,-3189.88,-2370.73,3885.86
-69,57,1666.2,-3350.41,-2390.56,3922.66
-68,57,1743.85,-3510.91,-2411.3,3960.95
-67,57,1821.38,-3671.34,-2432.9,4000.71
-66,57,1898.8,-3831.69,-2455.34,4041.9
-65,57,1976.08,-3991.9,-2478.58,4084.5
-64,57,2053.23,-4151.95,-2502.58,4128.46
-63,57,2130.23,-4311.8,-2527.32,4173.76
-62,57,2207.07,-4471.4,-2552.74,4220.35
-61,57,2283.74,-4630.71,-2578.82,4268.19
-60,57,2360.21,-4789.69,-2605.51,4317.24
-59,57,2436.48,-4948.27,-2632.77,4367.45
-58,57,2512.52,-5106.42,-2660.56,4418.79
-57,57,2588.3,-5264.08,-2688.85,4471.19
-56,57,2663.81,-5421.18,-2717.58,4524.6
-55,57,2739.02,-5577.68,-2746.71,4578.99
-54,57,2813.89,-5733.5,-2776.21,4634.27
-53,57,2888.41,-5888.59,-2806.03,4690.41
-52,57,2962.54,-6042.88,-2836.12,4747.34
-51,57,3036.23,-6196.29,-2866.44,4805
-50,57,3109.47,-6348.77,-2896.94,4863.32
-49,57,3182.22,-6500.23,-2927.57,4922.23
-48,57,3254.43,-6650.6,-2958.3,4981.68
-47,57,3326.06,-6799.8,-2989.07,5041.58
-46,57,3397.08,-6947.76,-3019.84,5101.87
-45,57,3467.45,-7094.4,-3050.56,5162.47
-44,57,3537.12,-7239.63,-3081.19,5223.3
-43,57,3606.05,-7383.37,-3111.67,5284.3
-42,57,3674.19,-7525.54,-3141.96,5345.37
-41,57,3741.5,-7666.05,-3172.02,5406.45
-40,57,3807.93,-7804.81,-3201.79,5467.44
-39,57,3873.44,-7941.74,-3231.24,5528.26
-38,57,3937.98,-8076.75,-3260.31,5588.83
-37,57,4001.5,-8209.75,-3288.96,5649.07
-36,57,4063.96,-8340.65,-3317.15,5708.89
-35,57,4125.3,-8469.35,-3344.83,5768.21
-34,57,4185.48,-8595.78,-3371.95,5826.93
-33,57,4244.46,-8719.83,-3398.48,5884.97
-32,57,4302.18,-8841.41,-3424.37,5942.25
-31,57,4358.59,-8960.44,-3449.58,5998.68
-30,57,4413.67,-9076.83,-3474.07,6054.17
-29,57,4467.34,-9190.48,-3497.79,6108.64
-28,57,4519.59,-9301.31,-3520.72,6162
-27,57,4570.34,-9409.23,-3542.81,6214.17
-26,57,4619.58,-9514.14,-3564.02,6265.08
-25,57,4667.24,-9615.96,-3584.33,6314.62
-24,57,4713.3,-9714.61,-3603.7,6362.74
-23,57,4757.7,-9810.01,-3622.09,6409.35
-22,57,4800.42,-9902.06,-3639.48,6454.38
-21,57,4841.41,-9990.69,-3655.83,6497.74
-20,57,4880.63,-10075.8,-3671.13,6539.38
-19,57,4918.06,-10157.4,-3685.33,6579.23
-18,57,4953.65,-10235.3,-3698.42,6617.21
-17,57,4987.38,-10309.4,-3710.38,6653.27
-16,57,5019.21,-10379.8,-3721.19,6687.34
-15,57,5049.12,-10446.3,-3730.82,6719.38
-14,57,5077.07,-10508.9,-3739.26,6749.32
-13,57,5103.05,-10567.6,-3746.5,6777.11
-12,57,5127.02,-10622.1,-3752.51,6802.72
-11,57,5148.97,-10672.6,-3757.3,6826.09
-10,57,5168.87,-10718.9,-3760.85,6847.18
-9,57,5186.71,-10761,-3763.16,6865.97
-8,57,5202.46,-10798.9,-3764.22,6882.41
-7,57,5216.12,-10832.5,-3764.02,6896.49
-6,57,5227.67,-10861.8,-3762.57,6908.17
-5,57,5237.09,-10886.8,-3759.87,6917.44
-4,57,5244.39,-10907.3,-3755.92,6924.27
-3,57,5249.54,-10923.5,-3750.72,6928.67
-2,57,5252.56,-10935.3,-3744.28,6930.6
-1,57,5253.43,-10942.6,-3736.62,6930.09
0,57,5252.15,-10945.6,-3727.74,6927.11
1,57,5248.72,-10944.1,-3717.65,6921.67
2,57,5243.15,-10938.1,-3706.37,6913.79
3,57,5235.44,-10927.7,-3693.91,6903.46
4,57,5225.6,-10912.9,-3680.3,6890.71
5,57,5213.63,-10893.8,-3665.55,6875.55
6,57,5199.56,-10870.2,-3649.68,6858.01
7,57,5183.38,-10842.2,-3632.71,6838.1
8,57,5165.13,-10810,-3614.67,6815.85
9,57,5144.81,-10773.4,-3595.58,6791.31
10,57,5122.44,-10732.6,-3575.47,6764.49
11,57,5098.05,-10687.5,-3554.37,6735.45
12,57,5071.66,-10638.3,-3532.3,6704.21
13,57,5043.3,-10584.9,-3509.29,6670.82
14,57,5012.99,-10527.5,-3485.38,6635.34
15,57,4980.77,-10466.1,-3460.6,6597.8
16,57,4946.66,-10400.7,-3434.97,6558.26
17,57,4910.7,-10331.4,-3408.54,6516.78
18,57,4872.92,-10258.3,-3381.33,6473.41
19,57,4833.36,-10181.5,-3353.38,6428.21
20,57,4792.06,-10100.9,-3324.73,6381.23
21,57,4749.07,-10016.8,-3295.4,6332.55
22,57,4704.41,-9929.14,-3265.44,6282.23
23,57,4658.14,-9838.03,-3234.88,6230.34
24,57,4610.29,-9743.56,-3203.76,6176.93
25,57,4560.92,-9645.8,-3172.11,6122.09
26,57,4510.08,-9544.85,-3139.98,6065.88
27,57,4457.8,-9440.79,-3107.4,6008.38
28,57,4404.13,-9333.71,-3074.4,5949.66
29,57,4349.14,-9223.7,-3041.02,5889.79
30,57,4292.86,-9110.85,-3007.31,5828.85
31,57,4235.35,-8995.24,-2973.3,5766.92
32,57,4176.65,-8876.97,-2939.02,5704.07
33,57,4116.83,-8756.14,-2904.51,5640.39
34,57,4055.92,-8632.82,-2869.81,5575.95
35,57,3993.99,-8507.12,-2834.96,5510.82
36,57,3931.08,-8379.11,-2800,5445.1
37,57,3867.24,-8248.9,-2764.95,5378.86
38,57,3802.53,-8116.57,-2729.86,5312.17
39,57,3736.99,-7982.22,-2694.77,5245.13
40,57,3670.67,-7845.92,-2659.7,5177.8
41,57,3603.62,-7707.76,-2624.7,5110.27
42,57,3535.89,-7567.84,-2589.8,5042.62
43,57,3467.53,-7426.23,-2555.03,4974.93
44,57,3398.57,-7283.02,-2520.44,4907.27
45,57,3329.07,-7138.29,-2486.05,4839.73
46,57,3259.06,-6992.13,-2451.89,4772.38
47,57,3188.59,-6844.6,-2418.01,4705.3
48,57,3117.69,-6695.79,-2384.44,4638.56
49,57,3046.41,-6545.77,-2351.2,4572.25
50,57,2974.78,-6394.62,-2318.34,4506.43
51,57,2902.84,-6242.4,-2285.88,4441.18
52,57,2830.6,-6089.19,-2253.86,4376.57
53,57,2758.12,-5935.04,-2222.3,4312.68
54,57,2685.41,-5780.04,-2191.24,4249.57
55,57,2612.5,-5624.24,-2160.71,4187.31
56,57,2539.42,-5467.7,-2130.74,4125.98
57,57,2466.19,-5310.49,-2101.35,4065.63
58,57,2392.82,-5152.64,-2072.58,4006.33
59,57,2319.34,-4994.24,-2044.46,3948.14
60,57,2245.77,-4835.31,-2017.01,3891.13
61,57,2172.12,-4675.92,-1990.26,3835.36
62,57,2098.39,-4516.11,-1964.24,3780.88
63,57,2024.6,-4355.93,-1938.98,3727.75
64,57,1950.76,-4195.41,-1914.49,3676.03
65,57,1876.88,-4034.61,-1890.81,3625.76
66,57,1802.96,-3873.56,-1867.95,3577
67,57,1728.99,-3712.29,-1845.95,3529.79
68,57,1654.99,-3550.85,-1824.83,3484.19
69,57,1580.95,-3389.25,-1804.61,3440.24
70,57,1506.86,-3227.55,-1785.3,3397.97
71,57,1432.73,-3065.75,-1766.94,3357.44
72,57,1358.55,-2903.89,-1749.55,3318.67
73,57,1284.31,-2741.99,-1733.14,3281.71
74,57,1210,-2580.08,-1717.73,3246.58
75,57,1135.6,-2418.17,-1703.34,3213.33
76,57,1061.12,-2256.29,-1689.99,3181.98
77,57,986.532,-2094.45,-1677.7,3152.56
78,57,911.827,-1932.66,-1666.48,3125.08
79,57,836.988,-1770.96,-1656.35,3099.59
80,57,762.002,-1609.33,-1647.33,3076.09
81,57,686.85,-1447.81,-1639.42,3054.61
82,57,611.515,-1286.39,-1632.65,3035.15
83,57,535.98,-1125.1,-1627.02,3017.75
84,57,460.225,-963.926,-1622.55,3002.41
85,57,384.231,-802.893,-1619.25,2989.13
86,57,307.98,-642.002,-1617.13,2977.93
87,57,231.451,-481.262,-1616.2,2968.82
88,57,154.625,-320.677,-1616.46,2961.79
89,57,77.4812,-160.255,-1617.93,2956.85
90,57,-1.04612e-13,-6.98334e-14,-1620.62,2954
-90,58,6.29649e-13,4.38295e-13,-2152.67,3396.47
-89,58,82.6361,-159.572,-2149.52,3399.71
-88,58,164.934,-319.329,-2147.63,3404.66
-87,58,246.913,-479.27,-2147.01,3411.31
-86,58,328.589,-639.394,-2147.64,3419.65
-85,58,409.981,-799.701,-2149.52,3429.69
-84,58,491.106,-960.189,-2152.63,3441.43
-83,58,571.98,-1120.85,-2156.95,3454.86
-82,58,652.622,-1281.7,-2162.49,3469.98
-81,58,733.045,-1442.71,-2169.21,3486.77
-80,58,813.267,-1603.89,-2177.11,3505.24
-79,58,893.3,-1765.22,-2186.17,3525.37
-78,58,973.159,-1926.71,-2196.37,3547.15
-77,58,1052.86,-2088.34,-2207.68,3570.57
-76,58,1132.4,-2250.1,-2220.09,3595.61
-75,58,1211.81,-2411.98,-2233.57,3622.26
-74,58,1291.08,-2573.97,-2248.11,3650.5
-73,58,1370.23,-2736.03,-2263.66,3680.32
-72,58,1449.25,-2898.17,-2280.22,3711.69
-71,58,1528.17,-3060.36,-2297.74,3744.58
-70,58,1606.97,-3222.56,-2316.21,3778.99
-69,58,1685.65,-3384.77,-2335.59,3814.88
-68,58,1764.23,-3546.95,-2355.85,3852.22
-67,58,1842.69,-3709.08,-2376.96,3890.99
-66,58,1921.03,-3871.11,-2398.88,3931.15
-65,58,1999.24,-4033.02,-2421.58,3972.68
-64,58,2077.32,-4194.76,-2445.04,4015.53
-63,58,2155.25,-4356.31,-2469.2,4059.68
-62,58,2233.02,-4517.61,-2494.04,4105.08
-61,58,2310.62,-4678.62,-2519.51,4151.7
-60,58,2388.03,-4839.29,-2545.58,4199.49
-59,58,2465.23,-4999.58,-2572.21,4248.41
-58,58,2542.21,-5159.43,-2599.36,4298.41
-57,58,2618.93,-5318.78,-2626.99,4349.45
-56,58,2695.38,-5477.58,-2655.05,4401.47
-55,58,2771.52,-5635.76,-2683.51,4454.42
-54,58,2847.33,-5793.27,-2712.32,4508.25
-53,58,2922.78,-5950.05,-2741.43,4562.91
-52,58,2997.84,-6106.01,-2770.82,4618.32
-51,58,3072.47,-6261.1,-2800.42,4674.44
-50,58,3146.64,-6415.23,-2830.2,4731.2
-49,58,3220.31,-6568.35,-2860.11,4788.53
-48,58,3293.45,-6720.37,-2890.1,4846.37
-47,58,3366,-6871.22,-2920.14,4904.65
-46,58,3437.94,-7020.81,-2950.17,4963.3
-45,58,3509.22,-7169.06,-2980.15,5022.25
-44,58,3579.79,-7315.9,-3010.03,5081.42
-43,58,3649.61,-7461.23,-3039.77,5140.74
-42,58,3718.64,-7604.98,-3069.31,5200.14
-41,58,3786.83,-7747.06,-3098.63,5259.52
-40,58,3854.13,-7887.37,-3127.66,5318.82
-39,58,3920.5,-8025.84,-3156.37,5377.96
-38,58,3985.89,-8162.36,-3184.71,5436.84
-37,58,4050.24,-8296.85,-3212.63,5495.4
-36,58,4113.52,-8429.23,-3240.09,5553.54
-35,58,4175.67,-8559.39,-3267.05,5611.19
-34,58,4236.64,-8687.25,-3293.47,5668.25
-33,58,4296.39,-8812.71,-3319.29,5724.65
-32,58,4354.87,-8935.68,-3344.49,5780.31
-31,58,4412.04,-9056.07,-3369.02,5835.13
-30,58,4467.83,-9173.79,-3392.83,5889.03
-29,58,4522.21,-9288.75,-3415.9,5941.94
-28,58,4575.14,-9400.86,-3438.18,5993.77
-27,58,4626.56,-9510.02,-3459.64,6044.44
-26,58,4676.43,-9616.15,-3480.23,6093.87
-25,58,4724.72,-9719.15,-3499.94,6141.98
-24,58,4771.37,-9818.96,-3518.72,6188.69
-23,58,4816.35,-9915.46,-3536.54,6233.94
-22,58,4859.61,-10008.6,-3553.38,6277.64
-21,58,4901.12,-10098.3,-3569.2,6319.73
-20,58,4940.84,-10184.4,-3583.98,6360.13
-19,58,4978.74,-10266.9,-3597.69,6398.79
-18,58,5014.78,-10345.7,-3610.32,6435.63
-17,58,5048.92,-10420.8,-3621.83,6470.6
-16,58,5081.15,-10492,-3632.21,6503.64
-15,58,5111.41,-10559.4,-3641.44,6534.69
-14,58,5139.7,-10622.7,-3649.5,6563.7
-13,58,5165.98,-10682,-3656.38,6590.63
-12,58,5190.23,-10737.2,-3662.08,6615.42
-11,58,5212.43,-10788.3,-3666.56,6638.04
-10,58,5232.55,-10835.2,-3669.84,6658.45
-9,58,5250.58,-10877.9,-3671.9,6676.61
-8,58,5266.49,-10916.2,-3672.73,6692.49
-7,58,5280.28,-10950.2,-3672.34,6706.06
-6,58,5291.93,-10979.9,-3670.73,6717.31
-5,58,5301.43,-11005.2,-3667.89,6726.21
-4,58,5308.77,-11026,-3663.83,6732.74
-3,58,5313.94,-11042.4,-3658.55,6736.89
-2,58,5316.94,-11054.4,-3652.07,6738.66
-1,58,5317.76,-11061.8,-3644.38,6738.04
0,58,5316.4,-11064.8,-3635.51,6735.03
1,58,5312.87,-11063.3,-3625.46,6729.62
2,58,5307.17,-11057.3,-3614.24,6721.83
3,58,5299.3,-11046.8,-3601.88,6711.67
4,58,5289.27,-11031.9,-3588.39,6699.15
5,58,5277.09,-11012.5,-3573.79,6684.29
6,58,5262.78,-10988.6,-3558.09,6667.11
7,58,5246.33,-10960.4,-3541.33,6647.62
8,58,5227.78,-10927.7,-3523.53,6625.87
9,58,5207.13,-10890.7,-3504.7,6601.88
10,58,5184.42,-10849.4,-3484.88,6575.68
11,58,5159.65,-10803.9,-3464.09,6547.31
12,58,5132.86,-10754.1,-3442.36,6516.8
13,58,5104.08,-10700.1,-3419.72,6484.21
14,58,5073.32,-10642,-3396.19,6449.58
15,58,5040.62,-10579.8,-3371.82,6412.95
16,58,5006.01,-10513.7,-3346.63,6374.37
17,58,4969.53,-10443.6,-3320.65,6333.91
18,58,4931.21,-10369.6,-3293.92,6291.6
19,58,4891.09,-10291.8,-3266.46,6247.51
20,58,4849.21,-10210.3,-3238.32,6201.7
21,58,4805.61,-10125.2,-3209.53,6154.23
22,58,4760.33,-10036.5,-3180.12,6105.16
23,58,4713.41,-9944.28,-3150.13,6054.55
24,58,4664.91,-9848.68,-3119.59,6002.48
25,58,4614.86,-9749.75,-3088.55,5949.01
26,58,4563.31,-9647.59,-3057.03,5894.21
27,58,4510.32,-9542.28,-3025.07,5838.15
28,58,4455.93,-9433.91,-2992.71,5780.9
29,58,4400.2,-9322.58,-2959.98,5722.53
30,58,4343.16,-9208.37,-2926.93,5663.13
31,58,4284.88,-9091.38,-2893.58,5602.75
32,58,4225.4,-8971.7,-2859.98,5541.48
33,58,4164.79,-8849.41,-2826.15,5479.4
34,58,4103.08,-8724.62,-2792.15,5416.57
35,58,4040.33,-8597.41,-2757.99,5353.08
36,58,3976.6,-8467.87,-2723.73,5289.01
37,58,3911.93,-8336.11,-2689.38,5224.42
38,58,3846.38,-8202.2,-2655,5159.41
39,58,3779.99,-8066.24,-2620.61,5094.04
40,58,3712.82,-7928.32,-2586.25,5028.4
41,58,3644.92,-7788.53,-2551.96,4962.55
42,58,3576.33,-7646.95,-2517.77,4896.59
43,58,3507.1,-7503.67,-2483.7,4830.58
44,58,3437.27,-7358.78,-2449.81,4764.61
45,58,3366.9,-7212.35,-2416.12,4698.75
46,58,3296.02,-7064.47,-2382.66,4633.07
47,58,3224.67,-6915.22,-2349.48,4567.65
48,58,3152.9,-6764.68,-2316.59,4502.57
49,58,3080.74,-6612.92,-2284.03,4437.89
50,58,3008.24,-6460.02,-2251.84,4373.7
51,58,2935.41,-6306.05,-2220.04,4310.06
52,58,2862.31,-6151.09,-2188.68,4247.04
53,58,2788.95,-5995.19,-2157.77,4184.72
54,58,2715.37,-5838.43,-2127.35,4123.15
55,58,2641.59,-5680.87,-2097.44,4062.42
56,58,2567.64,-5522.57,-2068.09,4002.59
57,58,2493.54,-5363.6,-2039.31,3943.71
58,58,2419.32,-5204.01,-2011.13,3885.86
59,58,2344.98,-5043.85,-1983.59,3829.09
60,58,2270.55,-4883.19,-1956.71,3773.47
61,58,2196.04,-4722.06,-1930.51,3719.05
62,58,2121.47,-4560.52,-1905.03,3665.89
63,58,2046.83,-4398.62,-1880.28,3614.05
64,58,1972.15,-4236.39,-1856.3,3563.58
65,58,1897.43,-4073.89,-1833.11,3514.52
66,58,1822.66,-3911.14,-1810.73,3466.94
67,58,1747.87,-3748.19,-1789.18,3420.87
68,58,1673.03,-3585.07,-1768.5,3376.37
69,58,1598.16,-3421.81,-1748.69,3333.47
70,58,1523.25,-3258.45,-1729.79,3292.23
71,58,1448.3,-3095.02,-1711.8,3252.67
72,58,1373.29,-2931.53,-1694.77,3214.83
73,58,1298.23,-2768.01,-1678.69,3178.76
74,58,1223.1,-2604.49,-1663.6,3144.48
75,58,1147.89,-2440.99,-1649.5,3112.02
76,58,1072.59,-2277.53,-1636.42,3081.42
77,58,997.183,-2114.11,-1624.38,3052.71
78,58,921.663,-1950.77,-1613.38,3025.9
79,58,846.01,-1787.51,-1603.45,3001.01
80,58,770.209,-1624.35,-1594.6,2978.08
81,58,694.242,-1461.29,-1586.85,2957.12
82,58,618.092,-1298.35,-1580.2,2938.14
83,58,541.741,-1135.54,-1574.67,2921.16
84,58,465.169,-972.86,-1570.27,2906.19
85,58,388.357,-810.326,-1567.01,2893.24
86,58,311.285,-647.94,-1564.91,2882.32
87,58,233.934,-485.709,-1563.97,2873.43
88,58,156.283,-323.639,-1564.19,2866.59
89,58,78.3116,-161.734,-1565.6,2861.78
90,58,5.9433e-13,4.73664e-13,-1568.19,2859.01
-90,59,7.89908e-13,3.83935e-14,-2101.49,3298.35
-89,59,83.5559,-161.121,-2098.43,3301.52
-88,59,166.771,-322.43,-2096.61,3306.35
-87,59,249.663,-483.925,-2096.02,3312.83
-86,59,332.25,-645.606,-2096.65,3320.97
-85,59,414.55,-807.474,-2098.49,3330.77
-84,59,496.581,-969.526,-2101.54,3342.22
-83,59,578.359,-1131.76,-2105.77,3355.32
-82,59,659.903,-1294.17,-2111.18,3370.07
-81,59,741.227,-1456.76,-2117.76,3386.45
-80,59,822.347,-1619.52,-2125.48,3404.46
-79,59,903.279,-1782.44,-2134.32,3424.09
-78,59,984.035,-1945.52,-2144.28,3445.33
-77,59,1064.63,-2108.75,-2155.33,3468.17
-76,59,1145.07,-2272.11,-2167.45,3492.58
-75,59,1225.37,-2435.59,-2180.61,3518.57
-74,59,1305.54,-2599.18,-2194.8,3546.1
-73,59,1385.58,-2762.86,-2209.99,3575.16
-72,59,1465.5,-2926.62,-2226.15,3605.73
-71,59,1545.31,-3090.42,-2243.26,3637.79
-70,59,1625.01,-3254.26,-2261.28,3671.32
-69,59,1704.6,-3418.1,-2280.2,3706.28
-68,59,1784.07,-3581.91,-2299.97,3742.66
-67,59,1863.43,-3745.68,-2320.57,3780.42
-66,59,1942.68,-3909.35,-2341.97,3819.54
-65,59,2021.79,-4072.9,-2364.13,3859.98
-64,59,2100.77,-4236.29,-2387.02,3901.7
-63,59,2179.61,-4399.49,-2410.6,3944.69
-62,59,2258.29,-4562.44,-2434.84,3988.88
-61,59,2336.8,-4725.1,-2459.7,4034.26
-60,59,2415.12,-4887.42,-2485.14,4080.77
-59,59,2493.23,-5049.36,-2511.12,4128.37
-58,59,2571.12,-5210.85,-2537.61,4177.03
-57,59,2648.75,-5371.85,-2564.57,4226.68
-56,59,2726.11,-5532.3,-2591.95,4277.28
-55,59,2803.17,-5692.13,-2619.71,4328.79
-54,59,2879.9,-5851.28,-2647.82,4381.14
-53,59,2956.26,-6009.69,-2676.22,4434.28
-52,59,3032.23,-6167.28,-2704.88,4488.16
-51,59,3107.77,-6323.99,-2733.76,4542.72
-50,59,3182.85,-6479.75,-2762.8,4597.89
-49,59,3257.42,-6634.48,-2791.97,4653.62
-48,59,3331.46,-6788.1,-2821.21,4709.83
-47,59,3404.91,-6940.54,-2850.5,4766.47
-46,59,3477.74,-7091.72,-2879.77,4823.46
-45,59,3549.91,-7241.54,-2908.99,4880.73
-44,59,3621.36,-7389.94,-2938.12,4938.22
-43,59,3692.06,-7536.83,-2967.09,4995.84
-42,59,3761.96,-7682.12,-2995.88,5053.53
-41,59,3831,-7825.71,-3024.44,5111.2
-40,59,3899.15,-7967.53,-3052.72,5168.79
-39,59,3966.36,-8107.49,-3080.67,5226.21
-38,59,4032.57,-8245.49,-3108.26,5283.38
-37,59,4097.74,-8381.44,-3135.44,5340.23
-36,59,4161.82,-8515.25,-3162.16,5396.68
-35,59,4224.76,-8646.82,-3188.39,5452.63
-34,59,4286.51,-8776.07,-3214.08,5508.02
-33,59,4347.02,-8902.9,-3239.19,5562.75
-32,59,4406.24,-9027.23,-3263.68,5616.76
-31,59,4464.13,-9148.94,-3287.51,5669.95
-30,59,4520.63,-9267.96,-3310.64,5722.25
-29,59,4575.7,-9384.19,-3333.04,5773.58
-28,59,4629.3,-9497.54,-3354.66,5823.85
-27,59,4681.37,-9607.91,-3375.47,5872.99
-26,59,4731.87,-9715.23,-3395.44,5920.93
-25,59,4780.75,-9819.39,-3414.53,5967.58
-24,59,4827.99,-9920.31,-3432.72,6012.87
-23,59,4873.52,-10017.9,-3449.96,6056.73
-22,59,4917.32,-10112.1,-3466.24,6099.09
-21,59,4959.34,-10202.8,-3481.52,6139.88
-20,59,4999.55,-10289.9,-3495.78,6179.03
-19,59,5037.91,-10373.3,-3508.99,6216.48
-18,59,5074.38,-10453.1,-3521.14,6252.17
-17,59,5108.93,-10529,-3532.19,6286.03
-16,59,5141.53,-10601,-3542.14,6318.02
-15,59,5172.15,-10669.1,-3550.96,6348.07
-14,59,5200.77,-10733.2,-3558.65,6376.14
-13,59,5227.35,-10793.2,-3565.17,6402.19
-12,59,5251.87,-10849.1,-3570.53,6426.16
-11,59,5274.3,-10900.8,-3574.71,6448.01
-10,59,5294.64,-10948.2,-3577.71,6467.72
-9,59,5312.85,-10991.4,-3579.52,6485.24
-8,59,5328.92,-11030.2,-3580.13,6500.55
-7,59,5342.83,-11064.6,-3579.55,6513.62
-6,59,5354.58,-11094.6,-3577.77,6524.42
-5,59,5364.15,-11120.2,-3574.8,6532.94
-4,59,5371.53,-11141.3,-3570.63,6539.17
-3,59,5376.71,-11157.9,-3565.27,6543.08
-2,59,5379.69,-11170,-3558.74,6544.67
-1,59,5380.47,-11177.6,-3551.03,6543.94
0,59,5379.04,-11180.7,-3542.17,6540.89
1,59,5375.41,-11179.2,-3532.16,6535.52
2,59,5369.58,-11173.1,-3521.01,6527.83
3,59,5361.55,-11162.5,-3508.75,6517.83
4,59,5351.34,-11147.4,-3495.39,6505.55
5,59,5338.95,-11127.8,-3480.94,6490.98
6,59,5324.39,-11103.7,-3465.43,6474.17
7,59,5307.68,-11075.2,-3448.88,6455.12
8,59,5288.84,-11042.2,-3431.32,6433.86
9,59,5267.88,-11004.8,-3412.76,6410.43
10,59,5244.82,-10963,-3393.23,6384.85
11,59,5219.69,-10916.9,-3372.76,6357.16
12,59,5192.5,-10866.6,-3351.38,6327.41
13,59,5163.3,-10812,-3329.11,6295.62
14,59,5132.1,-10753.2,-3305.98,6261.85
15,59,5098.94,-10690.4,-3282.03,6226.14
16,59,5063.84,-10623.4,-3257.28,6188.54
17,59,5026.85,-10552.5,-3231.76,6149.1
18,59,4988.01,-10477.7,-3205.52,6107.88
19,59,4947.33,-10399.1,-3178.57,6064.92
20,59,4904.88,-10316.6,-3150.95,6020.29
21,59,4860.69,-10230.5,-3122.71,5974.04
22,59,4814.8,-10140.8,-3093.86,5926.24
23,59,4767.25,-10047.5,-3064.45,5876.95
24,59,4718.1,-9950.8,-3034.51,5826.23
25,59,4667.39,-9850.73,-3004.07,5774.16
26,59,4615.16,-9747.39,-2973.18,5720.78
27,59,4561.48,-9640.86,-2941.85,5666.19
28,59,4506.38,-9531.24,-2910.14,5610.43
29,59,4449.91,-9418.62,-2878.08,5553.59
30,59,4392.14,-9303.1,-2845.69,5495.74
31,59,4333.11,-9184.75,-2813.03,5436.94
32,59,4272.87,-9063.68,-2780.11,5377.27
